Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO2eq/kWh (direct),Carbon Intensity gCO2eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,CO2
31/05/2022 20:00,France,France,FR,55.86,83.73,87.06,25.67,opendata.reseaux-energies.fr,FALSE,0.08373
31/05/2022 21:00,France,France,FR,57.76,86.13,86.61,24.67,opendata.reseaux-energies.fr,FALSE,0.08613
31/05/2022 22:00,France,France,FR,55.39,83.41,86.87,24.03,Electricity Maps Estimation,TRUE,0.08341
31/05/2022 23:00,France,France,FR,49.22,76.38,87.84,21.9,Electricity Maps Estimation,TRUE,0.07638
01/06/2022 00:00,France,France,FR,56.66,84.27,86.18,17.78,Electricity Maps Estimation,TRUE,0.08427
01/06/2022 01:00,France,France,FR,56.59,84.17,86.24,17.47,Electricity Maps Estimation,TRUE,0.08417
01/06/2022 02:00,France,France,FR,56.99,84.72,86.13,17.09,Electricity Maps Estimation,TRUE,0.08472
01/06/2022 03:00,France,France,FR,57.45,85.32,86.01,16.85,Electricity Maps Estimation,TRUE,0.08532
01/06/2022 04:00,France,France,FR,57.05,84.65,86.1,17.01,Electricity Maps Estimation,TRUE,0.08465
01/06/2022 05:00,France,France,FR,56.92,84.28,86.38,19.64,Electricity Maps Estimation,TRUE,0.08428
01/06/2022 06:00,France,France,FR,54.77,81.03,87.3,23.01,Electricity Maps Estimation,TRUE,0.08103
01/06/2022 07:00,France,France,FR,55.99,81.69,87.84,25.05,Electricity Maps Estimation,TRUE,0.08169
01/06/2022 08:00,France,France,FR,52.07,77.52,88.4,26.03,Electricity Maps Estimation,TRUE,0.07752
01/06/2022 09:00,France,France,FR,52.4,78.64,88.37,27.4,Electricity Maps Estimation,TRUE,0.07864
01/06/2022 10:00,France,France,FR,51.14,77.59,88.75,28.8,Electricity Maps Estimation,TRUE,0.07759
01/06/2022 11:00,France,France,FR,49.08,75.15,89.17,29.12,Electricity Maps Estimation,TRUE,0.07515
01/06/2022 12:00,France,France,FR,47.51,73.27,89.44,28.66,Electricity Maps Estimation,TRUE,0.07327
01/06/2022 13:00,France,France,FR,45.47,71.6,89.1,26.96,Electricity Maps Estimation,TRUE,0.0716
01/06/2022 14:00,France,France,FR,46.92,73.09,88.75,25.62,Electricity Maps Estimation,TRUE,0.07309
01/06/2022 15:00,France,France,FR,47.23,72.29,88.9,24.2,Electricity Maps Estimation,TRUE,0.07229
01/06/2022 16:00,France,France,FR,49.87,74.58,88.54,24.07,Electricity Maps Estimation,TRUE,0.07458
01/06/2022 17:00,France,France,FR,53.99,79.14,87.79,25.22,Electricity Maps Estimation,TRUE,0.07914
01/06/2022 18:00,France,France,FR,56.1,81.75,87.28,25.6,Electricity Maps Estimation,TRUE,0.08175
01/06/2022 19:00,France,France,FR,59.39,86.14,86.41,24.52,Electricity Maps Estimation,TRUE,0.08614
01/06/2022 20:00,France,France,FR,61.37,88.97,85.9,22.98,Electricity Maps Estimation,TRUE,0.08897
01/06/2022 21:00,France,France,FR,65.64,94.61,84.88,21.25,Electricity Maps Estimation,TRUE,0.09461
01/06/2022 22:00,France,France,FR,62.11,90.6,85.23,20.24,Electricity Maps Estimation,TRUE,0.0906
01/06/2022 23:00,France,France,FR,59.83,88.17,85.54,18.68,Electricity Maps Estimation,TRUE,0.08817
02/06/2022 00:00,France,France,FR,57.8,85.74,85.94,17.53,Electricity Maps Estimation,TRUE,0.08574
02/06/2022 01:00,France,France,FR,56.73,84.31,86.23,17.2,Electricity Maps Estimation,TRUE,0.08431
02/06/2022 02:00,France,France,FR,57.32,85.22,86.07,16.77,Electricity Maps Estimation,TRUE,0.08522
02/06/2022 03:00,France,France,FR,57.34,85.26,86.06,16.57,Electricity Maps Estimation,TRUE,0.08526
02/06/2022 04:00,France,France,FR,59.03,87.37,85.69,16.96,Electricity Maps Estimation,TRUE,0.08737
02/06/2022 05:00,France,France,FR,60.82,89.4,85.41,18.9,Electricity Maps Estimation,TRUE,0.0894
02/06/2022 06:00,France,France,FR,63.14,91.8,85.43,22.49,Electricity Maps Estimation,TRUE,0.0918
02/06/2022 07:00,France,France,FR,64.41,92.85,85.97,25.61,Electricity Maps Estimation,TRUE,0.09285
02/06/2022 08:00,France,France,FR,63.31,91.92,86.37,27.53,Electricity Maps Estimation,TRUE,0.09192
02/06/2022 09:00,France,France,FR,61.46,90.19,86.81,29,Electricity Maps Estimation,TRUE,0.09019
02/06/2022 10:00,France,France,FR,57.79,86.18,87.52,30,Electricity Maps Estimation,TRUE,0.08618
02/06/2022 11:00,France,France,FR,54.66,82.75,87.9,30.24,Electricity Maps Estimation,TRUE,0.08275
02/06/2022 12:00,France,France,FR,53.43,81.55,87.98,29.86,Electricity Maps Estimation,TRUE,0.08155
02/06/2022 13:00,France,France,FR,54.83,83.26,87.67,28.86,Electricity Maps Estimation,TRUE,0.08326
02/06/2022 14:00,France,France,FR,57.33,85.98,87.14,27.35,Electricity Maps Estimation,TRUE,0.08598
02/06/2022 15:00,France,France,FR,58.59,86.8,86.77,25.36,Electricity Maps Estimation,TRUE,0.0868
02/06/2022 16:00,France,France,FR,59.14,86.66,86.57,24.54,Electricity Maps Estimation,TRUE,0.08666
02/06/2022 17:00,France,France,FR,58.57,85.3,86.71,26.05,Electricity Maps Estimation,TRUE,0.0853
02/06/2022 18:00,France,France,FR,59.86,86.55,86.5,26.54,Electricity Maps Estimation,TRUE,0.08655
02/06/2022 19:00,France,France,FR,61.07,88.34,86.02,24.75,Electricity Maps Estimation,TRUE,0.08834
02/06/2022 20:00,France,France,FR,60.62,88.08,85.92,22.86,Electricity Maps Estimation,TRUE,0.08808
02/06/2022 21:00,France,France,FR,62.78,90.68,85.61,21.46,Electricity Maps Estimation,TRUE,0.09068
02/06/2022 22:00,France,France,FR,59.77,87.61,85.81,20.5,Electricity Maps Estimation,TRUE,0.08761
02/06/2022 23:00,France,France,FR,56.91,84.41,86.32,19.15,Electricity Maps Estimation,TRUE,0.08441
03/06/2022 00:00,France,France,FR,56.26,83.83,86.35,18.08,Electricity Maps Estimation,TRUE,0.08383
03/06/2022 01:00,France,France,FR,55.91,83.38,86.46,17.64,Electricity Maps Estimation,TRUE,0.08338
03/06/2022 02:00,France,France,FR,55.69,83.09,86.52,17.19,Electricity Maps Estimation,TRUE,0.08309
03/06/2022 03:00,France,France,FR,55.25,82.59,86.64,17.05,Electricity Maps Estimation,TRUE,0.08259
03/06/2022 04:00,France,France,FR,56.31,83.84,86.42,17.34,Electricity Maps Estimation,TRUE,0.08384
03/06/2022 05:00,France,France,FR,57.7,85.2,86.27,19.36,Electricity Maps Estimation,TRUE,0.0852
03/06/2022 06:00,France,France,FR,59,86.31,86.37,22.42,Electricity Maps Estimation,TRUE,0.08631
03/06/2022 07:00,France,France,FR,58.5,85.5,86.93,24.91,Electricity Maps Estimation,TRUE,0.0855
03/06/2022 08:00,France,France,FR,57.88,85.08,87.39,27.04,Electricity Maps Estimation,TRUE,0.08508
03/06/2022 09:00,France,France,FR,53.54,80.4,88.14,28.2,Electricity Maps Estimation,TRUE,0.0804
03/06/2022 10:00,France,France,FR,51.29,78.19,88.69,29.81,Electricity Maps Estimation,TRUE,0.07819
03/06/2022 11:00,France,France,FR,47.57,73.83,89.15,29.65,Electricity Maps Estimation,TRUE,0.07383
03/06/2022 12:00,France,France,FR,47.13,73.6,89.09,29.08,Electricity Maps Estimation,TRUE,0.0736
03/06/2022 13:00,France,France,FR,45.63,71.96,89.03,27.66,Electricity Maps Estimation,TRUE,0.07196
03/06/2022 14:00,France,France,FR,49.51,76.42,88.2,26.76,Electricity Maps Estimation,TRUE,0.07642
03/06/2022 15:00,France,France,FR,52.36,79.24,87.65,25.48,Electricity Maps Estimation,TRUE,0.07924
03/06/2022 16:00,France,France,FR,56.56,83.63,86.9,25.36,Electricity Maps Estimation,TRUE,0.08363
03/06/2022 17:00,France,France,FR,56.95,83.14,87.07,25.97,Electricity Maps Estimation,TRUE,0.08314
03/06/2022 18:00,France,France,FR,54.8,80.13,87.57,26.09,Electricity Maps Estimation,TRUE,0.08013
03/06/2022 19:00,France,France,FR,55.06,80.87,87.31,24.64,Electricity Maps Estimation,TRUE,0.08087
03/06/2022 20:00,France,France,FR,54.02,79.89,87.37,22.96,Electricity Maps Estimation,TRUE,0.07989
03/06/2022 21:00,France,France,FR,53.63,79.56,87.51,22.31,Electricity Maps Estimation,TRUE,0.07956
03/06/2022 22:00,France,France,FR,50.16,75.47,88.21,21.85,Electricity Maps Estimation,TRUE,0.07547
03/06/2022 23:00,France,France,FR,47.09,72.2,88.71,20.78,Electricity Maps Estimation,TRUE,0.0722
04/06/2022 00:00,France,France,FR,45.67,70.65,88.95,19.89,Electricity Maps Estimation,TRUE,0.07065
04/06/2022 01:00,France,France,FR,45.3,70.14,89.05,19.3,Electricity Maps Estimation,TRUE,0.07014
04/06/2022 02:00,France,France,FR,45.24,69.95,89.04,18.79,Electricity Maps Estimation,TRUE,0.06995
04/06/2022 03:00,France,France,FR,45.56,70.21,88.96,18.47,Electricity Maps Estimation,TRUE,0.07021
04/06/2022 04:00,France,France,FR,45.76,70.24,88.94,18.48,Electricity Maps Estimation,TRUE,0.07024
04/06/2022 05:00,France,France,FR,49.38,74.63,88.19,20.07,Electricity Maps Estimation,TRUE,0.07463
04/06/2022 06:00,France,France,FR,51.61,76.97,87.97,23.03,Electricity Maps Estimation,TRUE,0.07697
04/06/2022 07:00,France,France,FR,51.48,76.92,88.12,25.18,Electricity Maps Estimation,TRUE,0.07692
04/06/2022 08:00,France,France,FR,50.88,76.38,88.52,26.77,Electricity Maps Estimation,TRUE,0.07638
04/06/2022 09:00,France,France,FR,49.55,75.41,88.79,28.24,Electricity Maps Estimation,TRUE,0.07541
04/06/2022 10:00,France,France,FR,47.67,73.64,89.3,29.81,Electricity Maps Estimation,TRUE,0.07364
04/06/2022 11:00,France,France,FR,45.38,71.07,89.75,30.38,Electricity Maps Estimation,TRUE,0.07107
04/06/2022 12:00,France,France,FR,44.79,70.63,89.79,29.98,Electricity Maps Estimation,TRUE,0.07063
04/06/2022 13:00,France,France,FR,44.45,70.36,89.66,28.89,Electricity Maps Estimation,TRUE,0.07036
04/06/2022 14:00,France,France,FR,44.33,69.83,89.5,27.41,Electricity Maps Estimation,TRUE,0.06983
04/06/2022 15:00,France,France,FR,47.03,72.59,88.85,25.77,Electricity Maps Estimation,TRUE,0.07259
04/06/2022 16:00,France,France,FR,51.09,76.65,88.1,25.04,Electricity Maps Estimation,TRUE,0.07665
04/06/2022 17:00,France,France,FR,53.7,78.82,87.85,26.03,Electricity Maps Estimation,TRUE,0.07882
04/06/2022 18:00,France,France,FR,53.34,77.96,87.99,26.16,Electricity Maps Estimation,TRUE,0.07796
04/06/2022 19:00,France,France,FR,53.15,78.07,87.86,24.69,Electricity Maps Estimation,TRUE,0.07807
04/06/2022 20:00,France,France,FR,52.55,77.91,87.8,23.28,Electricity Maps Estimation,TRUE,0.07791
04/06/2022 21:00,France,France,FR,52.99,78.72,87.73,22.57,Electricity Maps Estimation,TRUE,0.07872
04/06/2022 22:00,France,France,FR,50.87,76.03,88.2,21.66,Electricity Maps Estimation,TRUE,0.07603
04/06/2022 23:00,France,France,FR,53.43,79.24,88.05,20.57,Electricity Maps Estimation,TRUE,0.07924
05/06/2022 00:00,France,France,FR,54.92,80.83,88.09,19.97,Electricity Maps Estimation,TRUE,0.08083
05/06/2022 01:00,France,France,FR,54.98,81.05,88.13,19.76,Electricity Maps Estimation,TRUE,0.08105
05/06/2022 02:00,France,France,FR,53.59,79.33,88.38,19.37,Electricity Maps Estimation,TRUE,0.07933
05/06/2022 03:00,France,France,FR,52.41,77.85,88.53,19.1,Electricity Maps Estimation,TRUE,0.07785
05/06/2022 04:00,France,France,FR,51.48,77.03,88.42,18.97,Electricity Maps Estimation,TRUE,0.07703
05/06/2022 05:00,France,France,FR,55.28,81.34,87.88,20.46,Electricity Maps Estimation,TRUE,0.08134
05/06/2022 06:00,France,France,FR,57.84,83.95,87.68,23.38,Electricity Maps Estimation,TRUE,0.08395
05/06/2022 07:00,France,France,FR,58.76,85.18,87.69,25.55,Electricity Maps Estimation,TRUE,0.08518
05/06/2022 08:00,France,France,FR,57.9,84.12,88.17,27.07,Electricity Maps Estimation,TRUE,0.08412
05/06/2022 09:00,France,France,FR,55.02,80.82,88.85,28.15,Electricity Maps Estimation,TRUE,0.08082
05/06/2022 10:00,France,France,FR,53.29,78.87,89.51,29.51,Electricity Maps Estimation,TRUE,0.07887
05/06/2022 11:00,France,France,FR,47.54,72.33,90.13,29.17,Electricity Maps Estimation,TRUE,0.07233
05/06/2022 12:00,France,France,FR,47.43,72.33,90.11,28.66,Electricity Maps Estimation,TRUE,0.07233
05/06/2022 13:00,France,France,FR,46.4,71.09,90.08,27.24,Electricity Maps Estimation,TRUE,0.07109
05/06/2022 14:00,France,France,FR,43.45,67.38,90.18,25.31,Electricity Maps Estimation,TRUE,0.06738
05/06/2022 15:00,France,France,FR,43.91,67.35,89.93,23.72,Electricity Maps Estimation,TRUE,0.06735
05/06/2022 16:00,France,France,FR,46.13,69.26,89.51,23.48,Electricity Maps Estimation,TRUE,0.06926
05/06/2022 17:00,France,France,FR,51,74.52,88.79,24.83,Electricity Maps Estimation,TRUE,0.07452
05/06/2022 18:00,France,France,FR,54.87,78.59,88.61,25.82,Electricity Maps Estimation,TRUE,0.07859
05/06/2022 19:00,France,France,FR,57.36,82.28,87.9,24.57,Electricity Maps Estimation,TRUE,0.08228
05/06/2022 20:00,France,France,FR,61.21,87.3,87.19,23.25,Electricity Maps Estimation,TRUE,0.0873
05/06/2022 21:00,France,France,FR,64.22,91.61,86.38,22.5,Electricity Maps Estimation,TRUE,0.09161
05/06/2022 22:00,France,France,FR,57.52,82.88,87.91,21.6,Electricity Maps Estimation,TRUE,0.08288
05/06/2022 23:00,France,France,FR,55.44,80.54,88.35,20.4,Electricity Maps Estimation,TRUE,0.08054
06/06/2022 00:00,France,France,FR,51.75,76.52,88.8,19.55,Electricity Maps Estimation,TRUE,0.07652
06/06/2022 01:00,France,France,FR,49,72.74,89.49,19.3,Electricity Maps Estimation,TRUE,0.07274
06/06/2022 02:00,France,France,FR,48.02,72.07,89.39,18.68,Electricity Maps Estimation,TRUE,0.07207
06/06/2022 03:00,France,France,FR,48.26,72.17,89.41,18.47,Electricity Maps Estimation,TRUE,0.07217
06/06/2022 04:00,France,France,FR,47.68,71.45,89.41,18.6,Electricity Maps Estimation,TRUE,0.07145
06/06/2022 05:00,France,France,FR,51.29,75.38,89.04,20.65,Electricity Maps Estimation,TRUE,0.07538
06/06/2022 06:00,France,France,FR,52,76.3,88.8,23.49,Electricity Maps Estimation,TRUE,0.0763
06/06/2022 07:00,France,France,FR,50.46,74.55,89.19,25.8,Electricity Maps Estimation,TRUE,0.07455
06/06/2022 08:00,France,France,FR,49.72,74.19,89.43,27.64,Electricity Maps Estimation,TRUE,0.07419
06/06/2022 09:00,France,France,FR,47.27,71.81,89.86,28.84,Electricity Maps Estimation,TRUE,0.07181
06/06/2022 10:00,France,France,FR,45.24,69.89,90.34,30.3,Electricity Maps Estimation,TRUE,0.06989
06/06/2022 11:00,France,France,FR,43.52,68,90.6,30.4,Electricity Maps Estimation,TRUE,0.068
06/06/2022 12:00,France,France,FR,41.52,65.56,90.71,28.53,Electricity Maps Estimation,TRUE,0.06556
06/06/2022 13:00,France,France,FR,41.87,66.02,90.51,27.28,Electricity Maps Estimation,TRUE,0.06602
06/06/2022 14:00,France,France,FR,44.5,69.08,89.88,25.91,Electricity Maps Estimation,TRUE,0.06908
06/06/2022 15:00,France,France,FR,46.23,70.23,89.66,24.26,Electricity Maps Estimation,TRUE,0.07023
06/06/2022 16:00,France,France,FR,52.01,76.11,89,24.32,Electricity Maps Estimation,TRUE,0.07611
06/06/2022 17:00,France,France,FR,55.43,79.43,88.53,25.2,Electricity Maps Estimation,TRUE,0.07943
06/06/2022 18:00,France,France,FR,55.8,80.05,88.16,25.34,Electricity Maps Estimation,TRUE,0.08005
06/06/2022 19:00,France,France,FR,54.84,79.38,87.99,23.62,Electricity Maps Estimation,TRUE,0.07938
06/06/2022 20:00,France,France,FR,59.08,84.45,87.5,22.24,Electricity Maps Estimation,TRUE,0.08445
06/06/2022 21:00,France,France,FR,60.76,87.53,86.64,21.06,Electricity Maps Estimation,TRUE,0.08753
06/06/2022 22:00,France,France,FR,59.48,85.96,86.97,20.54,Electricity Maps Estimation,TRUE,0.08596
06/06/2022 23:00,France,France,FR,54.82,80.98,87.52,19.04,Electricity Maps Estimation,TRUE,0.08098
07/06/2022 00:00,France,France,FR,50.22,76,87.99,18.14,Electricity Maps Estimation,TRUE,0.076
07/06/2022 01:00,France,France,FR,47.62,72.48,88.6,17.47,Electricity Maps Estimation,TRUE,0.07248
07/06/2022 02:00,France,France,FR,46.96,71.8,88.63,16.84,Electricity Maps Estimation,TRUE,0.0718
07/06/2022 03:00,France,France,FR,49.51,75.34,87.93,16.65,Electricity Maps Estimation,TRUE,0.07534
07/06/2022 04:00,France,France,FR,51.61,78.05,87.34,16.78,Electricity Maps Estimation,TRUE,0.07805
07/06/2022 05:00,France,France,FR,53.95,80.58,86.95,18.15,Electricity Maps Estimation,TRUE,0.08058
07/06/2022 06:00,France,France,FR,54.39,80.33,87.28,21.33,Electricity Maps Estimation,TRUE,0.08033
07/06/2022 07:00,France,France,FR,52.52,77.76,87.94,23.53,Electricity Maps Estimation,TRUE,0.07776
07/06/2022 08:00,France,France,FR,51.67,77.22,88.17,25.25,Electricity Maps Estimation,TRUE,0.07722
07/06/2022 09:00,France,France,FR,50.6,76.7,88.26,26.5,Electricity Maps Estimation,TRUE,0.0767
07/06/2022 10:00,France,France,FR,48.17,74.31,88.73,27.6,Electricity Maps Estimation,TRUE,0.07431
07/06/2022 11:00,France,France,FR,45.73,71.43,89.22,27.82,Electricity Maps Estimation,TRUE,0.07143
07/06/2022 12:00,France,France,FR,44.89,70.69,89.27,27.25,Electricity Maps Estimation,TRUE,0.07069
07/06/2022 13:00,France,France,FR,45.47,71.49,89.03,26.18,Electricity Maps Estimation,TRUE,0.07149
07/06/2022 14:00,France,France,FR,45.88,71.58,88.95,24.86,Electricity Maps Estimation,TRUE,0.07158
07/06/2022 15:00,France,France,FR,45.02,69.2,89.4,23.4,Electricity Maps Estimation,TRUE,0.0692
07/06/2022 16:00,France,France,FR,50.87,75.67,88.33,23.92,Electricity Maps Estimation,TRUE,0.07567
07/06/2022 17:00,France,France,FR,54.89,79.97,87.66,25.18,Electricity Maps Estimation,TRUE,0.07997
07/06/2022 18:00,France,France,FR,54.12,78.82,87.79,25.01,Electricity Maps Estimation,TRUE,0.07882
07/06/2022 19:00,France,France,FR,54.98,80.43,87.32,23.31,Electricity Maps Estimation,TRUE,0.08043
07/06/2022 20:00,France,France,FR,54.87,80.71,87.15,21.53,Electricity Maps Estimation,TRUE,0.08071
07/06/2022 21:00,France,France,FR,55.81,82.41,86.73,20.48,Electricity Maps Estimation,TRUE,0.08241
07/06/2022 22:00,France,France,FR,53.59,79.83,87.21,19.95,Electricity Maps Estimation,TRUE,0.07983
07/06/2022 23:00,France,France,FR,50.14,75.86,87.84,18.57,Electricity Maps Estimation,TRUE,0.07586
08/06/2022 00:00,France,France,FR,48.92,74.49,88.05,18,Electricity Maps Estimation,TRUE,0.07449
08/06/2022 01:00,France,France,FR,48.47,73.88,88.22,17.72,Electricity Maps Estimation,TRUE,0.07388
08/06/2022 02:00,France,France,FR,48.46,73.93,88.22,17.39,Electricity Maps Estimation,TRUE,0.07393
08/06/2022 03:00,France,France,FR,47.92,73.2,88.35,17.31,Electricity Maps Estimation,TRUE,0.0732
08/06/2022 04:00,France,France,FR,47.33,71.89,88.49,17.24,Electricity Maps Estimation,TRUE,0.07189
08/06/2022 05:00,France,France,FR,51.02,76.36,87.74,18.71,Electricity Maps Estimation,TRUE,0.07636
08/06/2022 06:00,France,France,FR,53.2,78.63,87.62,22.15,Electricity Maps Estimation,TRUE,0.07863
08/06/2022 07:00,France,France,FR,54.74,80.8,87.36,24.47,Electricity Maps Estimation,TRUE,0.0808
08/06/2022 08:00,France,France,FR,54.1,80.61,87.49,26.14,Electricity Maps Estimation,TRUE,0.08061
08/06/2022 09:00,France,France,FR,51.59,78.15,87.98,27.21,Electricity Maps Estimation,TRUE,0.07815
08/06/2022 10:00,France,France,FR,48.24,74.46,88.74,28.45,Electricity Maps Estimation,TRUE,0.07446
08/06/2022 11:00,France,France,FR,46.37,72.29,89.12,28.82,Electricity Maps Estimation,TRUE,0.07229
08/06/2022 12:00,France,France,FR,45.36,71.21,89.22,28.23,Electricity Maps Estimation,TRUE,0.07121
08/06/2022 13:00,France,France,FR,44.92,70.62,89.22,27.06,Electricity Maps Estimation,TRUE,0.07062
08/06/2022 14:00,France,France,FR,46.25,71.97,88.9,25.85,Electricity Maps Estimation,TRUE,0.07197
08/06/2022 15:00,France,France,FR,47.84,73.07,88.68,24.35,Electricity Maps Estimation,TRUE,0.07307
08/06/2022 16:00,France,France,FR,52.23,77.62,87.89,24.38,Electricity Maps Estimation,TRUE,0.07762
08/06/2022 17:00,France,France,FR,54.88,80.14,87.55,25.58,Electricity Maps Estimation,TRUE,0.08014
08/06/2022 18:00,France,France,FR,54.97,79.88,87.58,25.54,Electricity Maps Estimation,TRUE,0.07988
08/06/2022 19:00,France,France,FR,53.5,78.28,87.71,23.49,Electricity Maps Estimation,TRUE,0.07828
08/06/2022 20:00,France,France,FR,52.58,77.69,87.67,21.54,Electricity Maps Estimation,TRUE,0.07769
08/06/2022 21:00,France,France,FR,53.17,78.81,87.37,20.64,Electricity Maps Estimation,TRUE,0.07881
08/06/2022 22:00,France,France,FR,51.47,76.69,87.7,20.01,Electricity Maps Estimation,TRUE,0.07669
08/06/2022 23:00,France,France,FR,47.91,72.6,88.38,18.86,Electricity Maps Estimation,TRUE,0.0726
09/06/2022 00:00,France,France,FR,47.25,71.87,88.54,18.35,Electricity Maps Estimation,TRUE,0.07187
09/06/2022 01:00,France,France,FR,47.1,71.68,88.63,17.96,Electricity Maps Estimation,TRUE,0.07168
09/06/2022 02:00,France,France,FR,47.03,71.57,88.65,17.47,Electricity Maps Estimation,TRUE,0.07157
09/06/2022 03:00,France,France,FR,47.03,71.6,88.65,17.22,Electricity Maps Estimation,TRUE,0.0716
09/06/2022 04:00,France,France,FR,47.49,72.05,88.48,17.3,Electricity Maps Estimation,TRUE,0.07205
09/06/2022 05:00,France,France,FR,52.14,77.78,87.46,18.52,Electricity Maps Estimation,TRUE,0.07778
09/06/2022 06:00,France,France,FR,55.56,81.63,87.06,22.02,Electricity Maps Estimation,TRUE,0.08163
09/06/2022 07:00,France,France,FR,55.19,81.31,87.27,24.47,Electricity Maps Estimation,TRUE,0.08131
09/06/2022 08:00,France,France,FR,54.31,80.9,87.43,26.04,Electricity Maps Estimation,TRUE,0.0809
09/06/2022 09:00,France,France,FR,52.39,79.26,87.77,27.28,Electricity Maps Estimation,TRUE,0.07926
09/06/2022 10:00,France,France,FR,49.79,76.54,88.29,28.52,Electricity Maps Estimation,TRUE,0.07654
09/06/2022 11:00,France,France,FR,48.02,74.59,88.68,29.11,Electricity Maps Estimation,TRUE,0.07459
09/06/2022 12:00,France,France,FR,46.42,72.62,88.95,28.5,Electricity Maps Estimation,TRUE,0.07262
09/06/2022 13:00,France,France,FR,46.41,72.52,88.87,27.56,Electricity Maps Estimation,TRUE,0.07252
09/06/2022 14:00,France,France,FR,46.7,72.44,88.82,26.14,Electricity Maps Estimation,TRUE,0.07244
09/06/2022 15:00,France,France,FR,49.48,75.21,88.25,24.72,Electricity Maps Estimation,TRUE,0.07521
09/06/2022 16:00,France,France,FR,53.08,78.83,87.62,24.68,Electricity Maps Estimation,TRUE,0.07883
09/06/2022 17:00,France,France,FR,55.37,80.88,87.41,25.99,Electricity Maps Estimation,TRUE,0.08088
